ODD,Cible,Indicateur,Mots-cles
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,national level
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,male doctors
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,nursing personnel
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,gender equality
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0C : Substantially increase health financing and the recruitment, development, training and retention of the health workforce in developing countries, especially in least developed countries and small island developing States",Indicateur 03-0C-01 : Health worker density and distribution,healthcare workforce
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-01 : International Health Regulations (IHR) capacity and health emergency preparedness,international concern
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-01 : International Health Regulations (IHR) capacity and health emergency preparedness,public health
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-01 : International Health Regulations (IHR) capacity and health emergency preparedness,annual reporting
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-01 : International Health Regulations (IHR) capacity and health emergency preparedness,state part
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-01 : International Health Regulations (IHR) capacity and health emergency preparedness,gender equality
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-01 : International Health Regulations (IHR) capacity and health emergency preparedness,community engagement
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-02 : Percentage of bloodstream infections due to selected antimicrobial-resistant organisms,bloodstream infection
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-02 : Percentage of bloodstream infections due to selected antimicrobial-resistant organisms,third-generation cephalosporin
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-02 : Percentage of bloodstream infections due to selected antimicrobial-resistant organisms,blood sample
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-02 : Percentage of bloodstream infections due to selected antimicrobial-resistant organisms,oxacillin mic
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-02 : Percentage of bloodstream infections due to selected antimicrobial-resistant organisms,clinical breakpoints
ODD03 : Ensure healthy lives and promote well-being for all at all ages,"Cible 03-0D : Strengthen the capacity of all countries, in particular developing countries, for early warning, risk reduction and management of national and global health risks",Indicateur 03-0D-02 : Percentage of bloodstream infections due to selected antimicrobial-resistant organisms,clinical breakpoints
