ODD,Cible,Indicateur,Mots-cles
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land ownership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,climate change
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,immovable property
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,real property
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,agricultural production
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land use
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,climate change
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,freehold tenure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,state ownership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,long-term leases
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land control
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,decision making
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land use
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,financial benefits
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land tenure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legal systems
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,natural resources
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legal systems
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,national law
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,climate change
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,renewable energy
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,carbon emissions
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,greenhouse gases
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,environmental protection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legal framework
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,policy instruments
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land matters
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,family matters
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,primary legislation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,secondary legislation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,greenhouse gases
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,carbon emissions
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,religious laws
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,family relations
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legislative decrees
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,presidential orders
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,royal orders
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,subsidiary legislation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,primary legislation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,national regulations
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,carbon footprint
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,clean energy
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,energy efficiency
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,land registry
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,shared tenure
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,joint ownership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,joint titling
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,poverty reduction
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,gender equality
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,intimate relationship
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,marriage law
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,state recognition
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,civil partnership
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,sustainable agriculture
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,water conservation
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,waste management
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,greenhouse gases
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,environmental protection
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,legal rights
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,marital property
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,gender equality
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0A : Undertake reforms to give women equal rights to economic resources, as well as access to ownership and control over land and other forms of property, financial services, inheritance and natural resources, in accordance with national laws",Indicateur 05-0A-02 : Proportion of countries where the legal framework (including customary law) guarantees women’s equal rights to land ownership and/or control,intestate inheritance
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0B : Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","Indicateur 05-0B-01 : Proportion of individuals who own a mobile telephone, by sex",mobile telephone
ODD05 : Achieve gender equality and empower all women and girls,"Cible 05-0B : Enhance the use of enabling technology, in particular information and communications technology, to promote the empowerment of women","Indicateur 05-0B-01 : Proportion of individuals who own a mobile telephone, by sex",personal use
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,climate change
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,budget tracking
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,monitoring systems
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,gender equality
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,national governments
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,sectoral ministries
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,gender equality
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,women's empowerment
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,resource allocations
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,public expenditure
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,public services
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,social protection
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,gender equality
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,budgetary allocations
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,functional classifiers
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,key policies
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,gender-responsive policies
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,public allocation
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,concept definitions
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,women's rights
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,gender equality
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,prenatal care
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,public information
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,training programs
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,national campaign
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,on-the-job training
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,gender violence
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,public services
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,social protection
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,women's labor
ODD05 : Achieve gender equality and empower all women and girls,Cible 05-0C : Adopt and strengthen sound policies and enforceable legislation for the promotion of gender equality and the empowerment of all women and girls at all levels,Indicateur 05-0C-01 : Proportion of countries with systems to track and make public allocations for gender equality and women’s empowerment,mobility needs
