ODD,Cible,Indicateur,Mots-cles
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,executive agencies
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,economic development
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,developing countries
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,financial aid
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,individual students
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,higher education
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,tuition costs
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,systematic instruction
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,full-time studies
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0B : By 2020, substantially expand globally the number of scholarships available to developing countries, in particular least developed countries, small island developing States and African countries, for enrolment in higher education, including vocational training and information and communications technology, technical, engineering and scientific programmes, in developed countries and other developing countries",Indicateur 04-0B-01 : Volume of official development assistance flows for scholarships by sector and type of study,training costs
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0C : By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States","Indicateur 04-0C-01 : Proportion of teachers with the minimum required qualifications, by education level",teacher training
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0C : By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States","Indicateur 04-0C-01 : Proportion of teachers with the minimum required qualifications, by education level",organized pedagogy
ODD04 : Ensure inclusive and equitable quality education and promote lifelong learning opportunities for all,"Cible 04-0C : By 2030, substantially increase the supply of qualified teachers, including through international cooperation for teacher training in developing countries, especially least developed countries and small island developing States","Indicateur 04-0C-01 : Proportion of teachers with the minimum required qualifications, by education level",relevant level
